Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,preprocessed_text
6545.0,38.0,0.968500018119812,"trump, border, country, people, new, democrats, jobs, crime, years, much","['money', 'paid', 'north', 'korea', 'otto', 'warmbier', 'two', 'million', 'dollars', 'anything', 'else', 'obama', 'administration', 'paid', 'billion', 'dollars', 'four', 'hostages', 'gave', 'five', 'terroist', 'hostages', 'plus', 'soon', 'went', 'back', 'battle', 'traitor', 'sgt', 'bergdahl']",no money was paid to north korea for otto warmbier not two million dollars not anything else . this is not the obama administration that paid 1.8 billion dollars for four hostages or gave five terroist hostages plus who soon went back to battle for traitor sgt . bergdahl !
5652.0,38.0,0.9674000144004822,"trump, border, country, people, new, democrats, jobs, crime, years, much","['never', 'seen', 'republican', 'party', 'unified', 'cave', 'issue', 'border', 'national', 'security', 'beautiful', 'thing', 'see', 'especially', 'hear', 'new', 'rhetoric', 'spewing', 'mouths', 'democrats', 'talk', 'open', 'border', 'high', 'taxes', 'crime', 'stop', 'criminals', 'drugs']","never seen the republican party so unified . no "" cave "" on the issue of border and national security . a beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the democrats who talk open border high taxes and crime . stop criminals & drugs now !"
7369.0,38.0,0.9674000144004822,"trump, border, country, people, new, democrats, jobs, crime, years, much","['right', 'trump', 'foundation', 'gave', 'away', 'plus', 'zero', 'rent', 'expenses', 'charged', 'sued', 'cuomo', 'new', 'york', 'state', 'years', 'another', 'part', 'political', 'witch', 'hunt', 'case', 'anyone', 'interested', 'clinton', 'foundation', 'never', 'even', 'looked']",that ' s right the trump foundation gave away 100 % plus with zero rent or expenses charged and has been being sued by cuomo and new york state for years - another part of the political witch hunt . just in case anyone is interested - clinton foundation never even looked at !
6999.0,38.0,0.9674000144004822,"trump, border, country, people, new, democrats, jobs, crime, years, much","['.u.s.', 'order', 'avoid', 'paying', 'tariff', 'like', 'mexican', 'companies', 'move', 'back', 'united', 'states', 'tariff', 'reaches', 'higher', 'levels', 'took', 'many', 'companies', 'jobs', 'foolish', 'pols', 'let', 'happen', 'come', 'back', 'unless', 'mexico', 'stops']",... .u.s. in order to avoid paying the 25 % tariff . like mexican companies will move back to the united states once the tariff reaches the higher levels . they took many of our companies & jobs the foolish pols let it happen and now they will come back unless mexico stops the ... ..
4930.0,38.0,0.9663000106811523,"trump, border, country, people, new, democrats, jobs, crime, years, much","['stock', 'market', 'massively', 'since', 'election', 'taking', 'little', 'pause', 'people', 'want', 'see', 'happens', 'midterms', 'want', 'stocks', 'go', 'strongly', 'suggest', 'voting', 'democrat', 'like', 'venezuela', 'financial', 'model', 'high', 'taxes', 'open', 'borders']",the stock market is up massively since the election but is now taking a little pause - people want to see what happens with the midterms . if you want your stocks to go down i strongly suggest voting democrat . they like the venezuela financial model high taxes & open borders !
,,,,,
9080.0,39.0,0.9695000052452087,"president, democrats, win, much, must, states, get, many, country, united","['democrats', 'going', 'lose', 'lot', 'house', 'seats', 'fraudulent', 'use', 'impeachment', 'schiff', 'fabricated', 'phone', 'call', 'crime', 'democrat', 'senate', 'seats', 'also', 'put', 'risk', 'even', 'supposedly', 'safe', 'look', 'louisiana', 'last', 'night', 'north', 'carolina', 'last', 'week']",the democrats are going to lose a lot of house seats because of their fraudulent use of impeachment . schiff fabricated phone call a crime . democrat senate seats will also be put at risk even some that were supposedly safe . look at louisiana last night north carolina last week !
4045.0,39.0,0.968500018119812,"president, democrats, win, much, must, states, get, many, country, united","['governor', 'jerry', 'brown', 'must', 'allow', 'free', 'flow', 'vast', 'amounts', 'water', 'coming', 'north', 'foolishly', 'diverted', 'pacific', 'ocean', 'used', 'fires', 'farming', 'everything', 'else', 'think', 'california', 'plenty', 'water', 'nice', 'fast', 'federal', 'govt', 'approvals']",governor jerry brown must allow the free flow of the vast amounts of water coming from the north and foolishly being diverted into the pacific ocean . can be used for fires farming and everything else . think of california with plenty of water - nice ! fast federal govt . approvals .
6816.0,39.0,0.968500018119812,"president, democrats, win, much, must, states, get, many, country, united","['.federal', 'judges', 'many', 'come', 'two', 'new', 'supreme', 'court', 'justices', 'mexico', 'city', 'policy', 'whole', 'new', 'positive', 'attitude', 'right', 'life', 'radical', 'left', 'late', 'term', 'abortion', 'worse', 'imploding', 'issue', 'must', 'stick', 'together', 'win']",... .federal judges ( many more to come ) two great new supreme court justices the mexico city policy and a whole new & positive attitude about the right to life . the radical left with late term abortion ( and worse ) is imploding on this issue . we must stick together and win ... .
5264.0,39.0,0.9674000144004822,"president, democrats, win, much, must, states, get, many, country, united","['robert', 'mueller', 'leakin', 'lyin', 'james', 'comey', 'best', 'friends', 'one', 'many', 'mueller', 'conflicts', 'interest', 'bye', 'way', 'woman', 'charge', 'prosecuting', 'jerome', 'corsi', 'know', 'charge', 'legal', 'corrupt', 'clinton', 'foundation', 'total', 'witch', 'hunt']","robert mueller and leakin ' lyin ' james comey are best friends just one of many mueller conflicts of interest . and bye the way wasn ' t the woman in charge of prosecuting jerome corsi ( who i do not know ) in charge of "" legal "" at the corrupt clinton foundation ? a total witch hunt ..."
7676.0,39.0,0.9674000144004822,"president, democrats, win, much, must, states, get, many, country, united","['.best', 'newest', 'military', 'almost', 'totally', 'rebuilt', 'depleted', 'military', 'took', 'history', 'best', 'v.a', 'history', 'choice', 'much', 'much', 'gee', 'let', 'impeach', 'president', 'squad', 'aoc', 'plus', 'dems', 'suffer', 'trump', 'derangement', 'syndrome', 'crazy']","... .best and newest military ( almost totally rebuilt from the depleted military i took over ) in history best v.a . in history ( choice ) and much much more . gee let ' s impeach the president . the "" squad "" ( aoc plus 3 ) and other dems suffer from trump derangement syndrome . crazy !"
,,,,,
5569.0,40.0,0.9674000144004822,"people, country, going, thank, way, president, america, want, make, years","['left', 'meeting', 'chuck', 'nancy', 'total', 'waste', 'time', 'asked', 'going', 'happen', 'days', 'quickly', 'open', 'things', 'going', 'approve', 'border', 'security', 'includes', 'wall', 'steel', 'barrier', 'nancy', 'said', 'said', 'bye-bye', 'nothing', 'else', 'works']",just left a meeting with chuck and nancy a total waste of time . i asked what is going to happen in 30 days if i quickly open things up are you going to approve border security which includes a wall or steel barrier ? nancy said no . i said bye-bye nothing else works !
8252.0,40.0,0.9663000106811523,"people, country, going, thank, way, president, america, want, make, years","['bryan', 'dean', 'wright', 'former', 'cia', 'officer', 'dem', 'coup', 'take', 'comey', 'others', 'task', 'makes', 'sense', 'prosecute', 'comey', 'got', 'book', 'deal', 'fear', 'country', 'tried', 'kneecap', 'duly', 'elected', 'president', 'consequences.', 'fs']","bryan dean wright former cia officer ( dem ) : "" in 2016 we had a coup . we have to take comey and others to task . makes no sense not to prosecute him . comey got a book deal . i fear for my country . he tried to kneecap our duly elected president and there are no consequences. "" twitmentionfox & fs"
5572.0,40.0,0.9650999903678894,"people, country, going, thank, way, president, america, want, make, years","['cryin', 'chuck', 'told', 'favorite', 'lie', 'used', 'standard', 'sound', 'bite', 'slammed', 'table', 'walked', 'room', 'temper', 'tantrum.', 'knew', 'say', 'nancy', 'said', 'proper', 'border', 'security', 'politely', 'said', 'bye-bye', 'left', 'slamming']","cryin chuck told his favorite lie when he used his standard sound bite that i "" slammed the table & walked out of the room . he had a temper tantrum. "" because i knew he would say that and after nancy said no to proper border security i politely said bye-bye and left no slamming !"
9075.0,40.0,0.9650999903678894,"people, country, going, thank, way, president, america, want, make, years","['remember', 'two', 'years', 'ago', 'iraq', 'going', 'fight', 'kurds', 'different', 'part', 'syria', 'many', 'people', 'wanted', 'us', 'fight', 'kurds', 'iraq', 'fought', 'said', 'kurds', 'left', 'fight', 'twice', 'thing', 'happening', 'turkey']",do you remember two years ago when iraq was going to fight the kurds in a different part of syria . many people wanted us to fight with the kurds against iraq who we just fought for . i said no and the kurds left the fight twice . now the same thing is happening with turkey ... ...
2915.0,40.0,0.9650999903678894,"people, country, going, thank, way, president, america, want, make, years","['andrew', 'mccabe', 'fired', 'day', 'hard', 'working', 'men', 'women', 'fbi', 'day', 'democracy', 'sanctimonious', 'james', 'comey', 'boss', 'made', 'mccabe', 'look', 'like', 'choirboy', 'knew', 'lies', 'corruption', 'going', 'highest', 'levels', 'fbi']",andrew mccabe fired a great day for the hard working men and women of the fbi - a great day for democracy . sanctimonious james comey was his boss and made mccabe look like a choirboy . he knew all about the lies and corruption going on at the highest levels of the fbi !
,,,,,
5100.0,41.0,0.9663000106811523,"fake, media, people, news, today, democrats, states, united, big, new","['white', 'house', 'running', 'smoothly', 'results', 'nation', 'obviously', 'good', 'envy', 'world', 'anytime', 'even', 'think', 'making', 'changes', 'fake', 'news', 'media', 'goes', 'crazy', 'always', 'seeking', 'make', 'us', 'look', 'bad', 'possible', 'dishonest']",the white house is running very smoothly and the results for our nation are obviously very good . we are the envy of the world . but anytime i even think about making changes the fake news media goes crazy always seeking to make us look as bad as possible ! very dishonest !
6404.0,41.0,0.9663000106811523,"fake, media, people, news, today, democrats, states, united, big, new","['democrats', 'must', 'change', 'immigration', 'laws', 'fast', 'sanctuary', 'cities', 'must', 'immediately', 'act', 'take', 'care', 'illegal', 'immigrants', 'includes', 'gang', 'members', 'drug', 'dealers', 'human', 'traffickers', 'criminals', 'shapes', 'sizes', 'kinds', 'change', 'laws']",democrats must change the immigration laws fast . if not sanctuary cities must immediately act to take care of the illegal immigrants - and this includes gang members drug dealers human traffickers and criminals of all shapes sizes and kinds . change the laws now !
2329.0,41.0,0.9663000106811523,"fake, media, people, news, today, democrats, states, united, big, new","['departing', 'st.', 'charles', 'missouri', 'help', 'push', 'plan', 'historic', 'tax', 'cuts', 'across', 'finish', 'line.a', 'successful', 'vote', 'senate', 'week', 'bring', 'us', 'one', 'giant', 'step', 'closer', 'delivering', 'incredible', 'victory', 'american', 'people']",departing twitmentionjba_nafw for st. charles missouri to help push our plan for historic tax cuts across the finish line.a successful vote in the senate this week will bring us one giant step closer to delivering an incredible victory for the american people ! msciurl msciurl
9213.0,41.0,0.9663000106811523,"fake, media, people, news, today, democrats, states, united, big, new","['crooked', 'hillary', 'calling', 'congresswoman', 'tulsi', 'gabbard', 'russian', 'favorite', 'jill', 'stein', 'russian', 'asset.', 'may', 'heard', 'called', 'big', 'russia', 'lover', 'also', 'actually', 'like', 'russian', 'people', 'like', 'people', 'hillary', 'gone', 'crazy']","so now crooked hillary is at it again ! she is calling congresswoman tulsi gabbard "" a russian favorite "" and jill stein "" a russian asset. "" as you may have heard i was called a big russia lover also ( actually i do like russian people . i like all people ! ) . hillary ' s gone crazy !"
9126.0,41.0,0.9650999903678894,"fake, media, people, news, today, democrats, states, united, big, new","['median', 'household', 'income', 'highest', 'point', 'ever', 'ever', 'ever', 'saying', 'way', 'history', 'country', 'also', 'people', 'working', 'today', 'usa', 'time', 'history', 'tough', 'numbers', 'radical', 'left', 'democrats', 'beat', 'impeach', 'pres']",just out : median household income is at the highest point ever ever ever ! how about saying it this way in the history of our country ! also more people working today in the usa than at any time in history ! tough numbers for the radical left democrats to beat ! impeach the pres .
,,,,,
8062.0,42.0,0.968500018119812,"china, border, country, even, people, news, u.s., president, trade, world","['economy', 'best', 'world', 'far', 'lowest', 'unemployment', 'ever', 'within', 'almost', 'categories', 'poised', 'big', 'growth', 'trade', 'deals', 'completed', 'import', 'prices', 'china', 'eating', 'tariffs', 'helping', 'targeted', 'farmers', 'big', 'tariff', 'money', 'coming', 'future', 'usa']",our economy is the best in the world by far . lowest unemployment ever within almost all categories . poised for big growth after trade deals are completed . import prices down china eating tariffs . helping targeted farmers from big tariff money coming in . great future for usa !
6664.0,42.0,0.9674000144004822,"china, border, country, even, people, news, u.s., president, trade, world","['.you', 'get', 'building', 'even', 'buying', 'always', 'wanted', 'show', 'losses', 'tax', 'purposes', '.almost', 'real', 'estate', 'developers', 'often', 're-negotiate', 'banks', 'sport', 'additionally', 'old', 'information', 'put', 'highly', 'inaccurate', 'fake', 'news', 'hit', 'job']",... .you would get it by building or even buying . you always wanted to show losses for tax purposes ... .almost all real estate developers did - and often re-negotiate with banks it was sport . additionally the very old information put out is a highly inaccurate fake news hit job !
8713.0,42.0,0.9674000144004822,"china, border, country, even, people, news, u.s., president, trade, world","['obama', 'loving', 'wrote', 'obama', 'book', 'peter', 'baker', 'failing', 'new', 'york', 'times', 'married', 'even', 'bigger', 'trump', 'hater', 'even', 'allowed', 'write', 'every', 'story', 'made', 'disaster', 'sources', 'leakers', 'even', 'exist', 'simple', 'very..']",obama loving ( wrote obama book ) peter baker of the failing new york times married to an even bigger trump hater than himself should not even be allowed to write about me . every story is a made up disaster with sources and leakers that don ' t even exist . i had a simple and very..
6341.0,42.0,0.9674000144004822,"china, border, country, even, people, news, u.s., president, trade, world","['apprehensions', 'captures', 'southern', 'border', 'many', 'years', 'border', 'patrol', 'amazing', 'country', 'full', 'system', 'broken', 'many', 'years', 'democrats', 'congress', 'must', 'agree', 'fix', 'loopholes', 'open', 'borders', 'crimes', 'drugs', 'close', 'southern', 'border', 'necessary']",more apprehensions ( captures ) at the southern border than in many years . border patrol amazing ! country is full ! system has been broken for many years . democrats in congress must agree to fix loopholes - no open borders ( crimes & drugs ) . will close southern border if necessary ...
7666.0,42.0,0.9663000106811523,"china, border, country, even, people, news, u.s., president, trade, world","['report', 'iran', 'capturing', 'cia', 'spies', 'totally', 'false', 'zero', 'truth', 'lies', 'propaganda', 'like', 'shot', 'drone', 'put', 'religious', 'regime', 'badly', 'failing', 'idea', 'economy', 'dead', 'get', 'much', 'worse', 'iran', 'total', 'mess']",the report of iran capturing cia spies is totally false . zero truth . just more lies and propaganda ( like their shot down drone ) put out by a religious regime that is badly failing and has no idea what to do . their economy is dead and will get much worse . iran is a total mess !
,,,,,
5986.0,43.0,0.968500018119812,"people, democrats, country, mueller, collusion, trump, report, dems, back, big","['oh', 'see', 'year', 'russian', 'collusion', 'case', 'fallen', 'apart', 'collusion', 'except', 'bye', 'crooked', 'hillary', 'democrats', 'say', 'gee', 'idea', 'let', 'look', 'trump', 'finances', 'every', 'deal', 'ever', 'done', 'let', 'follow', 'discredited', 'michael', 'cohen']","oh ' i see ! now that the 2 year russian collusion case has fallen apart there was no collusion except bye crooked hillary and the democrats they say "" gee i have an idea let ' s look at trump ' s finances and every deal he has ever done . let ' s follow discredited michael cohen ... .."
7202.0,43.0,0.9663000106811523,"people, democrats, country, mueller, collusion, trump, report, dems, back, big","['yesterday', 'radical', 'left', 'democrats', 'big', 'impeachment', 'day', 'worked', 'hard', 'make', 'something', 'really', 'big', 'special', 'one', 'problem', 'almost', 'nobody', 'showed', 'media', 'admits', 'low', 'turnout', 'anti-trump', 'rallies.', 'around', 'country', 'people']","yesterday was the radical left democrats big impeachment day . they worked so hard to make it something really big and special but had one problem - almost nobody showed up . "" the media admits low turnout for anti-trump rallies. "" twitmentionfoxnews "" all around the country people are ... ... ."
8538.0,43.0,0.9650999903678894,"people, democrats, country, mueller, collusion, trump, report, dems, back, big","['week', 'senate', 'passed', 'milestone', 'confirming', '150th', 'federal', 'judge', 'mr.', 'trump', 'administration', 'lifetime', 'appointment', 'far', 'outstripping', 'barack', 'obama', 'pace', 'fulfilling', 'pledges', 'mr.', 'trump', 'mr.', 'connell', 'remake', 'federal', 'judiciary']","the twitmentionnytimes . "" this week the senate passed a milestone in confirming the 150th federal judge of mr. trump ' s administration to a lifetime appointment far outstripping barack obama ' s pace and fulfilling pledges by mr. trump and mr. o ' connell to remake the federal judiciary ... ."
5648.0,43.0,0.9650999903678894,"people, democrats, country, mueller, collusion, trump, report, dems, back, big","['nancy', 'pelosi', 'leave', 'country', 'democrats', 'seven', 'day', 'excursion', 'people', 'getting', 'paid', 'also', 'could', 'somebody', 'please', 'explain', 'nancy', 'big', 'donors', 'wine', 'country', 'people', 'working', 'farms', 'grapes', 'easy', 'access']","why would nancy pelosi leave the country with other democrats on a seven day excursion when 800000 great people are not getting paid . also could somebody please explain to nancy & her "" big donors "" in wine country that people working on farms ( grapes ) will have easy access in !"
2984.0,43.0,0.9650999903678894,"people, democrats, country, mueller, collusion, trump, report, dems, back, big","['daca', 'dead', 'democrats', 'care', 'act', 'everyone', 'wants', 'get', 'onto', 'daca', 'bandwagon', 'longer', 'works', 'must', 'build', 'wall', 'secure', 'borders', 'proper', 'border', 'legislation', 'democrats', 'want', 'borders', 'hence', 'drugs', 'crime']",daca is dead because the democrats didn ' t care or act and now everyone wants to get onto the daca bandwagon ... no longer works . must build wall and secure our borders with proper border legislation . democrats want no borders hence drugs and crime !
,,,,,
