source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter Web Client,RT @POTUS: Join me LIVE as I deliver remarks at the American Center for Mobility ➡️ https://t.co/R12kH3S6Ap https://t.co/rQgH8Xw3n1,03-15-2017 18:20:23,,,true,842078036770058241
Media Studio,.@POTUS is fighting to #RepealAndReplace #Obamacare because of stories like Mrs. Couey's. Share your own story:… https://t.co/03kbulewVn,03-15-2017 15:13:04,,,false,842030895565434881
Media Studio,Stories like Mr. Summers' are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here:… https://t.co/5P0ikUi6PX,03-14-2017 23:02:04,,,false,841786535909314560
Twitter Web Client,Join us as @VP Pence participates in the swearing-in of the Administrator of @CMSGov Seema Verma:… https://t.co/jw1GzAXDy0,03-14-2017 19:30:33,,,false,841733306286759938
Twitter Web Client,RT @fema: It’s best to keep off the roads during #blizzard2017 but if you get caught in the snow on your evening commute follow these tips…,03-14-2017 16:24:52,,,true,841686579013926912
Twitter Web Client,RT @fema: Brrr... it's cold out there ❄️❄️ but give your space heater space! Follow the 3 ft rule and turn it off before going to bed. #bli…,03-14-2017 16:24:46,,,true,841686554246541312
Twitter Web Client,RT @fema: If you’re out shoveling snow this morning check on your neighbors to see if there’s anything they need. #blizzard2017 https://t.…,03-14-2017 16:24:03,,,true,841686373530775553
Twitter Web Client,RT @VP: Thank you to law enforcement first responders and snow removal crews for helping to keep people safe during this winter storm. ht…,03-14-2017 14:55:48,,,true,841664164410085377
Twitter Web Client,RT @Cabinet: Welcome to our account! Follow for exclusive content news and updates pertaining to @POTUS Trump's Cabinet Secretaries.,03-14-2017 14:22:57,,,true,841655895331340289
Twitter Web Client,RT @POTUS: #Obamacare has led to📈costs &amp; fewer📉health insurance options for millions of Americans. How has it impacted you? ➡️https://t.co/…,03-13-2017 23:08:21,,,true,841425728503742465
Twitter Web Client,.@POTUS Trump meets with victims of #Obamacare: https://t.co/53fRHctRuk https://t.co/kGdbg49Vy2,03-13-2017 22:51:38,,,false,841421521499410436
Twitter Web Client,RT @POTUS: Proud to welcome our great Cabinet members to the @WhiteHouse this afternoon with @VP Pence. https://t.co/nwnSqk8wST,03-13-2017 20:56:30,,,true,841392548073603072
Twitter Web Client,RT @POTUS: Everyone along the east coast be safe and listen to local officials as a major winter storm approaches. @NWS https://t.co/NXfRqQ…,03-13-2017 17:48:54,,,true,841345339231784961
SnappyTV.com,Today @POTUS lead an #Obamacare listening session with @VP &amp; @SecPriceMD. Now is the time to #RepealAndReplace. https://t.co/7SLU4JPLXI,03-13-2017 17:44:54,,,false,841344330337992704
Twitter Web Client,Watch LIVE as @POTUS Trump leads a listening session on healthcare: https://t.co/b38z2OIsLB https://t.co/Dkj0p5C4Ku,03-13-2017 14:30:44,,,false,841295468613234689
TweetDeck,.@POTUS Trump's First 50 Days of Action: Achieving Results for the American People https://t.co/Xw15oqp712 https://t.co/HMDPDAMvGu,03-11-2017 21:21:01,,,false,840673942092300292
TweetDeck,.@POTUS Trump's First 50 Days in Photos: https://t.co/yTLiyjle6I https://t.co/VdvLX5KzSH,03-11-2017 17:56:01,,,false,840622350815105024
Media Studio,ICYMI: Watch @POTUS Trump's Weekly Address https://t.co/jvRY7HhaoJ https://t.co/Fyd7kMnWh3,03-11-2017 14:49:01,,,false,840575292041191425
Twitter Web Client,Three-Pronged Approach to #RepealAndReplace #Obamacare: https://t.co/OGFLlI4BpC,03-10-2017 18:50:32,,,false,840273685718138882
Twitter Web Client,Tune in to @PressSec live: https://t.co/T1KUs4x23Q https://t.co/VFks70tRhj,03-10-2017 18:41:20,,,false,840271366855241728
Twitter for iPhone,RT @POTUS: Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸➡️https://t.co/EMAjO07GuJ https://t.co/RjOook4k0I,03-10-2017 15:44:25,,,true,840226846075691008
Twitter Web Client,Be sure to tune in at 11:00am EST tomorrow to watch @POTUS Trump's Weekly Address: https://t.co/EHbfn3Tx6R,03-09-2017 23:38:30,,,false,839983766646996992
Twitter Web Client,Tune in: https://t.co/Q2lnRQbKfp https://t.co/J3V7RUkqK1,03-09-2017 18:09:10,,,false,839900884624625664
Twitter for iPhone,RT @FLOTUS: Celebrated #InternationalWomensDay in the White House with incredible women https://t.co/7l1I6pcdqf,03-08-2017 23:07:55,,,true,839613680090247171
Twitter Web Client,RT @POTUS: #RepealAndReplace #Obamacarehttps://t.co/co5mMBv7Aa,03-08-2017 21:26:15,,,true,839588094022193153
Twitter Web Client,.@POTUS and @FLOTUS Announce 2017 White House Easter Egg Roll https://t.co/RCmB9R8MrC,03-08-2017 20:06:20,,,false,839567986117775363
Twitter Web Client,RT @POTUS: On International Women's Day join me in honoring the critical role of women here in America &amp; around the world. https://t.co/eA…,03-08-2017 18:39:01,,,true,839546008543576064
Twitter Web Client,The application period for the Summer 2017 White House Internship Program is now open. Get more info:… https://t.co/P0088GNZhr,03-07-2017 22:10:58,,,false,839236960954777600
Twitter for iPhone,RT @POTUS: House just introduced the bill to #RepealAndReplace #Obamacare. Time to end this nightmare. https://t.co/z4A27JwaXX,03-07-2017 00:25:06,,,true,838908330642898944
Twitter for iPhone,RT @POTUS: There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS!Watch: https://t.co/SnDap…,03-06-2017 23:45:11,,,true,838898283544207360
Twitter Web Client,RT @POTUS: MAKE AMERICA GREAT AGAIN! https://t.co/O08AlsWQzu,03-03-2017 22:18:38,,,true,837789338423427074
Media Studio,ICYMI: Watch @POTUS Trump's Weekly Address from the PCU Gerald R. Ford https://t.co/vi7eJ7EGF4 https://t.co/26USQM5biu,03-03-2017 21:12:06,,,false,837772593616691200
Twitter Web Client,Watch @POTUS Trump's Weekly Address today at 11:00am EST: https://t.co/vi7eJ7Wi3E https://t.co/KZFHqXkwME,03-03-2017 14:11:43,,,false,837666801010028545
Media Studio,Be sure to tune in at 11:00am EST tomorrow to watch @POTUS Trump's Weekly Address: https://t.co/J9Vsg8Tr1Q https://t.co/h3m5bXSlCp,03-03-2017 01:23:01,,,false,837473351064924161
TweetDeck,Watch LIVE as @VP Pence participates in the swearing-in ceremony for the Secretary of @ENERGY Rick Perry:… https://t.co/lWlGxP0oaG,03-02-2017 23:17:08,,,false,837441673835708416
TweetDeck,Watch LIVE as @VP Pence participates in the swearing-in ceremony for @HUDgov Secretary Dr. Ben Carson:… https://t.co/GcQ52QRBMf,03-02-2017 22:53:49,,,false,837435803865337856
TweetDeck,Happening now: @POTUS Trump delivers remarks at the PCU Gerald R. Ford in Newport News VA https://t.co/2DribMxC5j https://t.co/3bjzpNJTQs,03-02-2017 19:24:49,,,false,837383210682236929
TweetDeck,RT @VP: Arriving on Air Force Two in Cincinnati OH with @SecPriceMD to discuss with small biz owners why Obamacare needs to be repealed &amp;…,03-02-2017 19:04:08,,,true,837378005576126464
TweetDeck,Watch LIVE as @VP Pence participates in the swearing-in ceremony for @Interior Secretary Ryan Zinke:… https://t.co/K76qChyMQN,03-01-2017 22:29:01,,,false,837067176871854080
TweetDeck,Meet the special guests that attended @POTUS Trump's #JointAddress: https://t.co/LZzhmbilf1,03-01-2017 21:48:19,,,false,837056933777534983
SnappyTV.com,ICYMI: Watch @POTUS Trump's #JointAddress to Congress https://t.co/zT56mxV2St,03-01-2017 17:54:25,,,false,836998070009155584
TweetDeck,.@RepTomMarino on last night's #JointAddress https://t.co/dNQtiKzpEB,03-01-2017 17:46:32,,,false,836996086606807046
TweetDeck,.@RepKevinBrady on last night's #JointAddress https://t.co/u3a5qlAYS1,03-01-2017 17:44:24,,,false,836995550885064704
TweetDeck,.@RepEvanJenkins on last night's #JointAddress https://t.co/qVlFxVoXyV,03-01-2017 17:43:19,,,false,836995276074266626
TweetDeck,.@CongressmanHice on last night's #JointAddress https://t.co/VBsU7MRHff,03-01-2017 17:18:18,,,false,836988981392867328
TweetDeck,.@DrPhilRoe on last night's #JointAddress https://t.co/YcGw3EeDvD,03-01-2017 17:16:13,,,false,836988459877351425
TweetDeck,.@RepTomEmmer on last night's #JointAddress https://t.co/7esnnStwEf,03-01-2017 17:11:08,,,false,836987176546074624
TweetDeck,.@RepSeanDuffy on last night's #JointAddress https://t.co/tVq6e3kZWc,03-01-2017 16:11:02,,,false,836972052376653826
TweetDeck,.@BillCassidy on last night's #JointAddress https://t.co/s59ujZelNg,03-01-2017 16:00:22,,,false,836969368592474112
TweetDeck,.@RepHultgren on last night's #JointAddress https://t.co/4gBHwhVkEg,03-01-2017 15:04:40,,,false,836955353774436352
TweetDeck,.@RepKenBuck on last night's #JointAddress https://t.co/2km9jpt0fg,03-01-2017 15:02:26,,,false,836954790160699394
TweetDeck,.@RepJeffDuncan on last night's #JointAddress https://t.co/BMJCYGO9ta,03-01-2017 14:21:24,,,false,836944463842918400
TweetDeck,.@KenCalvert on last night's #JointAddress https://t.co/LCujVwqxnJ,03-01-2017 14:20:17,,,false,836944181985705985
TweetDeck,.@SteveDaines on last night's #JointAddress https://t.co/Kr5eehZPSb,03-01-2017 14:19:06,,,false,836943885280677891
TweetDeck,.@RepDavidKustoff on tonight's #JointAddress https://t.co/kfDIYhcD5w,03-01-2017 05:19:38,,,false,836808125059588096
TweetDeck,.@RepLarryBucshon on tonight's #JointAddress https://t.co/cseLMlLrBQ,03-01-2017 05:17:12,,,false,836807512003325954
TweetDeck,.@repbuddycarter on tonight's #JointAddress https://t.co/BDLFVNK0N9,03-01-2017 05:14:42,,,false,836806882186702848
TweetDeck,.@SenatorWicker on tonight's #JointAddress https://t.co/r3cyRfSf2B,03-01-2017 05:07:21,,,false,836805030552432640
TweetDeck,RT @lisamurkowski: Tonight’s #JointAddress was a much-needed opportunity for @POTUS to outline his plans &amp; vision for the future: https://t…,03-01-2017 05:06:04,,,true,836804709772115971
TweetDeck,.@RepRichHudson on tonight's #JointAddress https://t.co/LglqbZxXd6,03-01-2017 05:02:03,,,false,836803697950732288
TweetDeck,.@RepDonBacon on tonight's #JointAddress https://t.co/GixdaWz1Rb,03-01-2017 04:58:04,,,false,836802696699064321
TweetDeck,.@JerryMoran on tonight's #JointAddress https://t.co/Yc8uqCD8fz,03-01-2017 04:56:54,,,false,836802404284780545
TweetDeck,.@RepJoeWilson on tonight's #JointAddress https://t.co/6yDyHJx1tn,03-01-2017 04:53:59,,,false,836801670394830852
TweetDeck,.@RogerMarshallMD on tonight's #JointAddress https://t.co/BwdXnCP37k,03-01-2017 04:52:31,,,false,836801298049732609
TweetDeck,.@RoyBlunt on tonight's #JointAddress https://t.co/bH9ELR0zeF,03-01-2017 04:49:50,,,false,836800626126389253
TweetDeck,RT @senrobportman: My reaction to #POTUS's #JointAddress: https://t.co/6nOhVvsm7l,03-01-2017 04:48:42,,,true,836800338925600768
TweetDeck,RT @RepGusBilirakis: The President's #JointAddress was uplifting &amp; unifying. He reached out to both parties to work together for the good o…,03-01-2017 04:47:03,,,true,836799923043586048
TweetDeck,.@RepSteveChabot on tonight's #JointAddress https://t.co/X2kwtTF1Ah,03-01-2017 04:46:05,,,false,836799682324094976
TweetDeck,.@RepKenMarchant on tonight's #JointAddress https://t.co/uQwYD3ASKC,03-01-2017 04:44:15,,,false,836799220225048576
Twitter Web Client,RT @cathymcmorris: Tonight I'm reminded that @POTUS is a man of action. Read my full statement here: https://t.co/varBNZPr5Y #Jointsession,03-01-2017 04:40:30,,,true,836798277601361922
TweetDeck,RT @MikeCrapo: My response to @POTUS #JointAddress to Congress tonight. https://t.co/SKHo6u51KS,03-01-2017 04:38:42,,,true,836797823865729024
TweetDeck,RT @SenPatRoberts: I gave my thoughts on @POTUS' #JointAddress tonight. Watch here: https://t.co/zPgBZRGWdJ,03-01-2017 04:38:15,,,true,836797707956125700
TweetDeck,.@DrNealDunnFL2 on tonight's #JointAddress https://t.co/1pzjYNQI3f,03-01-2017 04:32:08,,,false,836796167983857664
TweetDeck,.@RepBillShuster on tonight's #JointAddress https://t.co/r8nGKSPTwL,03-01-2017 04:29:42,,,false,836795557620428800
TweetDeck,.@RepGoodlatte on tonight's #JointAddress https://t.co/E7Tsot2mpa,03-01-2017 04:27:07,,,false,836794907855552518
TweetDeck,.@PatrickMcHenry on tonight's #JointAddress https://t.co/d89Dx682Mn,03-01-2017 04:26:15,,,false,836794688065667072
TweetDeck,.@SenCapito on tonight's #JointAddress https://t.co/FcYnNheGVG,03-01-2017 04:12:49,,,false,836791307884462080
TweetDeck,RT @Reince45: .@POTUS delivered an exceptionally inspiring speech in tonight's #JointAddress. It's an honor to witness such a historic mome…,03-01-2017 04:12:00,,,true,836791104121024512
TweetDeck,.@virginiafoxx on tonight's #JointAddress https://t.co/aNxbWuj3VM,03-01-2017 04:08:58,,,false,836790338912137216
TweetDeck,.@RepFredUpton on tonight's #JointAddress https://t.co/FYpjHqAgZI,03-01-2017 04:04:25,,,false,836789193200267269
TweetDeck,.@RepMcKinley on tonight's #JointAddress https://t.co/xAdT6JNgI0,03-01-2017 04:00:29,,,false,836788206762881024
TweetDeck,.@SenatorIsakson on tonight's #JointAddress https://t.co/LsB5nltXJn,03-01-2017 03:58:46,,,false,836787773164126209
TweetDeck,.@RepByrne on tonight's #JointAddress https://t.co/NwMKE9damW,03-01-2017 03:55:57,,,false,836787066042265602
TweetDeck,.@RepDianeBlack on tonight's #JointAddress https://t.co/SzIw4GlIu3,03-01-2017 03:54:21,,,false,836786662810210305
TweetDeck,.@JimPressOffice on tonight's #JointAddress https://t.co/Q11nYRd2pE,03-01-2017 03:52:36,,,false,836786221464584194
TweetDeck,.@SpeakerRyan on tonight's #JointAddress https://t.co/arTrMgaYR0,03-01-2017 03:49:51,,,false,836785528280350721
TweetDeck,.@RepAlexMooney on tonight's #JointAddress https://t.co/MMfzsCuLgx,03-01-2017 03:47:23,,,false,836784906776817664
TweetDeck,.@RepGosar on tonight's #JointAddress https://t.co/u307UPAxZy,03-01-2017 03:45:02,,,false,836784317279924224
TweetDeck,.@JudgeCarter on tonight's #JointAddress https://t.co/YxubXsVkZv,03-01-2017 03:43:08,,,false,836783837652873216
TweetDeck,.@RepAndyBiggsAZ on tonight's #JointAddress https://t.co/hhuCuWWQGb,03-01-2017 03:40:13,,,false,836783102722719746
TweetDeck,.@RepBost on tonight's #JointAddress https://t.co/aQSPOjLzpL,03-01-2017 03:36:12,,,false,836782092935639040
TweetDeck,.@sendavidperdue on tonight's #JointAddress https://t.co/4Ls0IHhBK5,03-01-2017 03:34:54,,,false,836781765872267264
TweetDeck,RT @SenThadCochran: .@POTUS brings new energy to American leadership offers challenging agenda to make USA stronger. #JointAddress https:/…,03-01-2017 03:34:20,,,true,836781622594785280
Twitter Web Client,RT @SenJohnThune: Tonight @POTUS highlighted his continued focus on tackling the issues that matter most to Americans. #JointSession https:…,03-01-2017 03:28:33,,,true,836780167418769410
TweetDeck,RT @SenOrrinHatch: VIDEO: Hatch reacts to @POTUS's #JointSession address. #tcot #utpol https://t.co/LV4GsTMHYe,03-01-2017 03:27:59,,,true,836780027136061440
TweetDeck,"And believe once more in AMERICA." #JointAddress #AmericanSpirit https://t.co/Mm1HBAtKMl,03-01-2017 03:13:21,,,false,836776343014682624
TweetDeck,#JointAddress #AmericanSpirit https://t.co/7Gm3IhNEqm,03-01-2017 03:11:08,,,false,836775787638452224
TweetDeck,RT @POTUS: I am asking all citizens to embrace this Renewal of the #AmericanSpirit. #JointAddress,03-01-2017 03:09:26,,,true,836775359785881600
TweetDeck,RT @POTUS: We are one people with one destiny.We all bleed the same blood.We all salute the same flag.And we are all made by the sam…,03-01-2017 03:08:59,,,true,836775244903895042
TweetDeck,"... and jobs where Americans prosper and grow - are not too much to ask." #JointAddress #AmericanSpirit https://t.co/flnaY3DbPr,03-01-2017 03:08:52,,,false,836775216957227012
TweetDeck,RT @POTUS: Think of the marvels we can achieve if we simply set free the dreams of our people. #AmericanSpirit #JointAddress,03-01-2017 03:06:58,,,true,836774738034896897
TweetDeck,RT @POTUS: We want harmony and stability not war and conflict. We want peace wherever peace can be found. #JointAddress #AmericanSpirit,03-01-2017 03:05:30,,,true,836774366327226368
TweetDeck,RT @PressSec: .@POTUS honors to service and sacrifice of Navy SEAL Chief Ryan Owens #JointAddress,03-01-2017 03:03:07,,,true,836773767468761090
TweetDeck,"And NONE are greater or braver than those who fight for America in uniform." #JointAddress #AmericanSpirit https://t.co/beX3JackEM,03-01-2017 03:02:57,,,false,836773728189046786
TweetDeck,RT @POTUS: Ryan’s legacy is etched into eternity. #AmericanSpirit,03-01-2017 03:00:14,,,true,836773041514373126
TweetDeck,"I am sending the Congress a budget that rebuilds the military..." #JointAddress #AmericanSpirit https://t.co/eZHuzpnhxA,03-01-2017 02:58:07,,,false,836772510066741248
TweetDeck,RT @POTUS: We must provide the men and women of the U.S. Military with the tools they need to prevent war and – if they must – TO FIGHT AND…,03-01-2017 02:56:36,,,true,836772130280845312
TweetDeck,#JointAddress #AmericanSpirit https://t.co/GzRoTuIOGs,03-01-2017 02:53:17,,,false,836771292451864576
TweetDeck,"EVERY American child..." #JointAddress #AmericanSpirit https://t.co/VbGM87EuRI,03-01-2017 02:52:35,,,false,836771117457108993
TweetDeck,RT @POTUS: Education is the civil rights issue of our time. I am calling for an education bill that funds school choice for disadvantaged y…,03-01-2017 02:50:10,,,true,836770510344171520
TweetDeck,RT @PressSec: Today is #RareDiseaseDay and @POTUS welcomes survivor Megan Crowley #JointAddress,03-01-2017 02:48:12,,,true,836770014518784001
TweetDeck,"...to make childcare accessible and more affordable." #JointAddress #AmericanSpirit https://t.co/sZS81P7ar3,03-01-2017 02:47:12,,,false,836769762218819584
TweetDeck,"Our citizens deserve this and so much more - so why not join forces to finally get it done?" #JointAddress https://t.co/rGWd4yyvFJ,03-01-2017 02:45:55,,,false,836769439970390017
TweetDeck,RT @POTUS: We must ensure that Americans with pre-existing conditions have access to coverage. #JointAddress,03-01-2017 02:42:46,,,true,836768647838322690
TweetDeck,RT @POTUS: Obamacare is collapsing – and we must act decisively to protect all Americans. Action is not a choice it is a necessity. #Joint…,03-01-2017 02:42:06,,,true,836768477755113474
TweetDeck,"REPEAL and REPLACE Obamacare" #JointAddress https://t.co/1xWAebxino,03-01-2017 02:40:56,,,false,836768187358330882
TweetDeck,"Buy American and hire American!" #JointAddress https://t.co/ZeB36qavee,03-01-2017 02:39:33,,,false,836767839289761792
TweetDeck,"I am not going to let America be taken advantage of anymore." #JointAddress https://t.co/rHTD2onC4C,03-01-2017 02:36:19,,,false,836767023644438528
TweetDeck,#JointAddress #AmericanSpirit https://t.co/PEH6aRy0ao,03-01-2017 02:32:42,,,false,836766112503185408
Twitter Web Client,"Antonin Scalia will forever be a symbol of American Justice." #JointAddress #AmericanSpirit https://t.co/DTivcDjm9n,03-01-2017 02:30:25,,,false,836765540232359936
Twitter Web Client,#JointAddress https://t.co/HrWtTQ461F,03-01-2017 02:27:05,,,false,836764701371600897
TweetDeck,RT @POTUS: My Administration has answered the pleas of the American people for immigration enforcement and border security. #JointAddress,03-01-2017 02:23:42,,,true,836763848858284032
TweetDeck,RT @POTUS: I have issued a new directive that American pipelines must be made with American steel. #JointAddress #AmericanSpirit,03-01-2017 02:21:35,,,true,836763315384766466
TweetDeck,Fighting for American Workers #JointAddress #AmericanSpirit https://t.co/jwh7SgW7Og,03-01-2017 02:19:50,,,false,836762873594511361
Media Studio,"We have begun to #DrainTheSwamp of government corruption..." #JointAddress https://t.co/8TP9EOebkC,03-01-2017 02:17:59,,,false,836762409515638784
TweetDeck,#JointAddress https://t.co/INyKLcAhSe,03-01-2017 02:17:04,,,false,836762177574883331
TweetDeck,RT @POTUS: A surge of optimism is placing impossible dreams firmly within our grasp. What we are witnessing today is the Renewal of the #Am…,03-01-2017 02:12:23,,,true,836760999290093569
TweetDeck,This is the #AmericanSpirit. #JointAddress https://t.co/OgllGrPTe9,03-01-2017 02:12:06,,,false,836760929215918081
TweetDeck,ICYMI: @POTUS Trump spoke at @CPAC earlier today. Watch his remarks here: https://t.co/YNJGyFknLN https://t.co/K7H1kyyy6W,02-24-2017 22:13:00,,,false,835251208507932672
Twitter Web Client,.@POTUS Trump cuts through more red tape: https://t.co/KfAyQ757aq,02-24-2017 19:30:46,,,false,835210377768075264
Twitter Web Client,RT @VP: WATCH LIVE to see my message about @POTUS Trump's agenda to the men &amp; women of the conservative movement at @CPAC. https://t.co/Fui…,02-24-2017 00:57:48,,,true,834930290426540032
Twitter Web Client,RT @POTUS: Great job - see you tomorrow at 10amE! #CPAC2017 https://t.co/bO99P9CCg5,02-23-2017 20:27:11,,,true,834862188280020993
Twitter Web Client,RT @Reince45: Thank you for having us! #CPAC2017 https://t.co/XIkQT24Edc,02-23-2017 20:26:51,,,true,834862105438322689
TweetDeck,Join us LIVE as @POTUS Trump leads a listening session with manufacturing CEOs: https://t.co/WpumKfclto,02-23-2017 15:57:45,,,false,834794382687625216
Twitter Web Client,RT @VP: LISTEN LIVE now as I join hardworking Americans in Missouri to discuss America's economic comeback: https://t.co/VgPq0m37zR,02-22-2017 20:06:32,,,true,834494603680215040
Twitter Web Client,Happy birthday George Washington! Learn more about our first President here: https://t.co/NQSN4lfTOu https://t.co/CD2dn6YIxz,02-22-2017 14:32:52,,,false,834410634817200130
Twitter Web Client,.@POTUS Trump’s First Month: Achieving Results for the American People https://t.co/3mYxqWRKE6,02-20-2017 21:37:17,,,false,833792665867186177
Twitter Web Client,Happy #PresidentsDay! Learn more about all 45 of our Presidents here: https://t.co/wDA3f2vyej https://t.co/mYDND35V3G,02-20-2017 16:08:37,,,false,833709956096487424
TweetDeck,Join us LIVE as Justice Samuel Alito participates in the swearing-in of @EPA Administrator Scott Pruitt:… https://t.co/67fNfEs7gP,02-17-2017 22:42:27,,,false,832721903563464704
TweetDeck,Join us at 11am EST for @POTUS Trump's Weekly Address: https://t.co/yNfQwKdlE2 https://t.co/0RRosyS5EB,02-17-2017 15:14:15,,,false,832609107815325698
TweetDeck,Coming up LIVE: @VP Pence participates in the swearing-in of OMB Director Mick Mulvaney: https://t.co/FRmhXRiQVz https://t.co/rNeeXvVdGM,02-16-2017 22:52:31,,,false,832362046587035648
TweetDeck,.@POTUS Donald J. Trump Nominates R. Alexander Acosta to be Secretary of @USDOL: https://t.co/JjxmEXzNGd,02-16-2017 21:37:13,,,false,832343098042830848
TweetDeck,Join us LIVE as @POTUS Trump signs H.J.Res. 38: https://t.co/T2M5qxSWBs,02-16-2017 20:44:03,,,false,832329716837281792
TweetDeck,Watch LIVE as @POTUS Trump holds a press conference in the East Room of the White House: https://t.co/1i1w8w6Eky https://t.co/hL2CxGN1UX,02-16-2017 17:56:45,,,false,832287616850657280
Twitter Web Client,.@POTUS Trump: Cutting Red Tape for American Businesses https://t.co/TArdN89Ze2,02-15-2017 21:28:45,,,false,831978580250877964
Twitter Web Client,Coming up LIVE: @POTUS Trump participates in a joint press conference with @IsraeliPM Netanyahu:… https://t.co/musxcl7Eg0,02-15-2017 16:21:51,,,false,831901345636577280
Twitter Web Client,Watch LIVE: @POTUS Trump participates in a listening session with the Retail Industry Leaders Association &amp; CEOs: https://t.co/bgbUWchs90,02-15-2017 15:13:40,,,false,831884186072014849
Twitter Web Client,And watch LIVE as @VP Pence participates in the swearing-in of @SBAgov Administrator @Linda_McMahon:… https://t.co/YiFxzdxbF9,02-14-2017 20:43:03,,,false,831604691918319617
Twitter Web Client,Join us LIVE as @VP Pence participates in the swearing-in of Secretary of Veterans Affairs Dr. David Shulkin:… https://t.co/ch3QIvGYTe,02-14-2017 19:35:43,,,false,831587745587929090
Twitter Web Client,.@FLOTUS Melania Trump is pleased to announce the White House Visitors Office will resume public tours on March 7th https://t.co/FhJUf1UP1m,02-14-2017 19:05:16,,,false,831580081814458368
Twitter for iPhone,POTUS Trump Names Lt. General Joseph Keith Kellogg Jr. as Acting National Security Advisor-Accepts Resignation of… https://t.co/5bGoYzIBEb,02-14-2017 05:24:42,,,false,831373581561032704
Twitter Web Client,Watch LIVE as @POTUS &amp; @VP participate in the swearing-in of Secretary of the Treasury Steven Mnuchin:… https://t.co/J71mMOgRII,02-14-2017 01:42:22,,,false,831317627750477825
Twitter for iPhone,Joint Statement from President Donald J. Trump and Prime Minister Justin Trudeau: https://t.co/MmsGJgUI3c https://t.co/xzP3efrplU,02-13-2017 22:20:44,,,false,831266888189693952
Twitter for iPhone,RT @realDonaldTrump: Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,02-13-2017 17:00:19,,,true,831186249411129348
Twitter for iPhone,Happy Birthday to President Abraham Lincoln! #POTUS16https://t.co/1sMucHiW1T https://t.co/POGSyZlM4R,02-13-2017 01:50:24,,,false,830957264114708485
Twitter for iPhone,LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/5tWYi9RHsw,02-12-2017 03:34:04,,,false,830620962248937472
Twitter for iPhone,President Trump Approves Oklahoma Disaster Declarationhttps://t.co/2I65tyIYl3,02-11-2017 21:24:05,,,false,830527853217341440
Twitter for iPhone,President Trump Acts to Restore Public Safety and Protect Law Enforcement. #LESM https://t.co/15Mtffof6h,02-11-2017 18:54:09,,,false,830490121468334082
Twitter for iPhone,RT @POTUS: Join us live at the @WhiteHouse for the swearing in of our new Attorney General @SenatorSessions!  LIVE: https://t.co/cikeZjU1…,02-09-2017 15:49:46,,,true,829718945397612547
Twitter for iPhone,RT @dougducey: BIG ANNOUNCEMENT!! HUGE NEWS!! NEW JOBS FOR #ARIZONA! @intel @bkrunner @realDonaldTrump @POTUS @WhiteHouse https://t.co/HgsX…,02-09-2017 01:12:05,,,true,829498067242057730
Twitter for iPhone,RT @realDonaldTrump: An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serve 2…,02-07-2017 16:27:12,,,true,829003590782111744
Twitter for iPhone,Happy Birthday Mr. President! https://t.co/snf4pYhBiB,02-06-2017 20:07:32,,,false,828696650797428740
Twitter for iPhone,'@VP Pence Takes Wounded Warriors to #SuperBowl'https://t.co/63kCEpzPR9,02-06-2017 17:46:59,,,false,828661277576876033
Twitter for iPhone,RT @VP: It's a great honor to visit with Former President @GeorgeHWBush &amp; Barbara Bush. Their service to our nation 🇺🇸 is an inspiration to…,02-06-2017 17:45:08,,,true,828660814966091776
Twitter for iPhone,Statement by the Press Secretary:At the earliest possible time the Dept. of Justice intends to file an emergency...https://t.co/hJKLPqHSg1,02-04-2017 03:27:03,,,false,827720094415478785
Twitter for iPhone,RT @SenatorEnzi: Senate leaders applaud action by White House to stop big government “fiduciary rule”. https://t.co/l2zRXeIUJm,02-03-2017 23:14:58,,,true,827656654284001280
Twitter Web Client,It's been another historic week at the White House. Tune in NOW for @POTUS Trump's second weekly address! https://t.co/QTXUMc1eoY,02-03-2017 22:09:28,,,false,827640171814322180
Twitter Web Client,RT @POTUS: Remarks by President Trump at Signing of Executive Order on Fiduciary Rule: https://t.co/kMRFhlXlHe https://t.co/CKiU61iBqh,02-03-2017 22:05:32,,,true,827639181669232640
Twitter Web Client,RT @GorsuchFacts: Yesterday #SCOTUS nominee Judge Gorsuch met with Senators all over the Capitol…he also met with this puppy. #JusticeGors…,02-03-2017 17:33:22,,,true,827570689846702080
Twitter Web Client,.@POTUS &amp; @FLOTUS invite Americans to wear red today to raise awareness about ❤ disease &amp; improve our nation's heal… https://t.co/HF6eu5Mcfv,02-03-2017 16:00:07,,,false,827547222455775232
Twitter Web Client,We honor this month as American Heart Month to remember those who have lost their lives to heart disease.❤https://t.co/5gN5wG8JKU,02-03-2017 15:55:00,,,false,827545936062795781
Twitter for iPhone,RT @POTUS: 'Trump taps first woman to CIA second in command'https://t.co/15yzhsH6Qq,02-03-2017 00:12:35,,,true,827308768748769280
